Animal,Sex,Phe
110495,1,9.326417922974
110496,2,7.519012451172
110497,1,9.280233383179
110498,2,7.847681045532
110499,1,9.913019180298
110500,2,7.441494941711
110501,1,8.536358594894
110502,2,10.585824966431
110503,1,11.900165557861
110504,2,5.918344736099
110505,1,10.159156799316
110506,2,6.913358211517
110507,1,10.17634677887
110508,2,7.074139595032
110509,1,9.053101062775
110510,2,5.774035930634
110511,1,9.424172401428
110512,2,6.927533626556
110513,1,10.410903453827
110514,2,6.52748632431
110515,1,11.700912475586
110516,2,8.314538955688
110517,1,9.179879188538
110518,2,7.847175598145
110519,1,11.733785629272
110520,2,7.008353233337
110521,1,8.902031183243
110522,2,5.328874588013
110523,1,11.122006416321
110524,2,7.467533111572
110525,1,9.975395202637
110526,2,7.630683422089
110527,1,10.516552448273
110528,2,5.842275857925
110529,1,11.979366779327
110530,2,8.570157527924
110531,1,10.782890319824
110532,2,7.16223192215
110533,1,8.915832042694
110534,2,6.601013183594
110535,1,11.139908313751
110536,2,4.778614044189
110537,1,9.072995662689
110538,2,8.619289875031
110539,1,11.213877677917
110540,2,6.080372095108
110541,1,9.296990871429
110542,2,7.714700222015
110543,1,9.951495170593
110544,2,5.543191432953
110545,1,10.441288948059
110546,2,6.41894197464
110547,1,9.873570919037
110548,2,6.055029392242
110549,1,10.884799480438
110550,2,8.450302600861
110551,1,10.045990943909
110552,2,7.078922271729
110553,1,9.448316574097
110554,2,7.180313110352
110555,1,10.968421459198
110556,2,9.128234863281
110557,1,10.477766990662
110558,2,7.481615066528
110559,1,12.792757987976
110560,2,8.180510044098
110561,1,7.711889505386
110562,2,6.300703287125
110563,1,9.557930469513
110564,2,8.372776508331
110565,1,12.128418445587
110566,2,6.382623672485
110567,1,10.790419101715
110568,2,4.814876556396
110569,1,9.123308181763
110570,2,7.183444499969
110571,1,11.236571788788
110572,2,7.807422161102
110573,1,8.615252971649
110574,2,8.144530296326
110575,1,8.858726024628
110576,2,7.084637641907
110577,1,7.484247207642
110578,2,6.701570034027
110579,1,8.708853721619
110580,2,7.177828788757
110581,1,9.702432632446
110582,2,8.389019489288
110583,1,11.80778169632
110584,2,9.951125144958
110585,1,9.461068153381
110586,2,8.51344871521
110587,1,9.300824642181
110588,2,7.191236972809
110589,1,10.481416702271
110590,2,5.807262420654
110591,1,7.704324245453
110592,2,8.082281589508
110593,1,9.392171859741
110594,2,7.179890155792
110595,1,9.739080905914
110596,2,6.107882738113
110597,1,7.473128318787
110598,2,5.325122117996
110599,1,10.107676029205
110600,2,6.548732757568
110601,1,10.128446578979
110602,2,8.28635263443
110603,1,9.676320075989
110604,2,7.378811359406
110605,1,11.711781978607
110606,2,7.226334095001
110607,1,11.530516147614
110608,2,8.494740486145
110609,1,9.462159156799
110610,2,8.348469734192
110611,1,11.316294193268
110612,2,6.517262935638
110613,1,10.813724517822
110614,2,9.108574867249
110615,1,10.408367156982
110616,2,6.141414165497
110617,1,8.61736869812
110618,2,7.62104177475
110619,1,8.987318992615
110620,2,8.004711151123
110621,1,11.380676746368
110622,2,7.609049320221
110623,1,8.340896606445
110624,2,7.579747676849
110625,1,10.024772644043
110626,2,5.425154685974
110627,1,9.603911399841
110628,2,7.041701316833
110629,1,8.855050802231
110630,2,6.426793336868
110631,1,9.612570285797
110632,2,5.371649980545
110633,1,9.722902297974
110634,2,9.061022281647
110635,1,10.179734230042
110636,2,8.449325561523
110637,1,9.060370922089
110638,2,5.923655033112
110639,1,10.430661201477
110640,2,6.395933628082
110641,1,9.822472572327
110642,2,4.796082019806
110643,1,9.986866950989
110644,2,4.761185407639
110645,1,8.392696380615
110646,2,8.876812458038
110647,1,9.626813411713
110648,2,7.174066066742
110649,1,7.270096302032
110650,2,5.866530656815
110651,1,11.141494750977
110652,2,7.927959442139
110653,1,11.554110050201
110654,2,7.371136188507
110655,1,8.863424777985
110656,2,6.914113998413
110657,1,10.381405353546
110658,2,6.783638477325
110659,1,9.97389125824
110660,2,8.782715320587
110661,1,9.021090984344
110662,2,8.107977867126
110663,1,9.26370716095
110664,2,7.578125
110665,1,10.545036315918
110666,2,8.090456008911
110667,1,11.119876861572
110668,2,5.815204381943
110669,1,10.344475746155
110670,2,8.688676834106
110671,1,10.074773311615
110672,2,6.613471508026
110673,1,9.817371368408
110674,2,8.639929294586
110675,1,9.26204252243
110676,2,9.290842533112
110677,1,10.139431476593
110678,2,7.513606071472
110679,1,9.827489376068
110680,2,7.162425041199
110681,1,9.546154499054
110682,2,7.750670433044
110683,1,8.741979122162
110684,2,6.11199259758
110685,1,9.685496330261
110686,2,8.347376823425
110687,1,8.786630630493
110688,2,7.391170501709
110689,1,10.191383361816
110690,2,5.887505054474
110691,1,10.968134880066
110692,2,7.86874961853
110693,1,9.720677375793
110694,2,6.090988636017
110695,1,9.663306236267
110696,2,7.013087272644
110697,1,12.898392677307
110698,2,8.527505874634
110699,1,10.348028182983
110700,2,6.479475021362
110701,1,10.309824943542
110702,2,6.299973726273
110703,1,10.174397468567
110704,2,7.479841709137
110705,1,7.194977998734
110706,2,7.949110984802
110707,1,9.176846504211
110708,2,5.180975437164
110709,1,9.014707565308
110710,2,5.838383674622
110711,1,10.434485912323
110712,2,6.461680412292
110713,1,11.053426265717
110714,2,6.893593788147
110715,1,9.116268157959
110716,2,6.836310386658
110717,1,8.655923604965
110718,2,6.337563514709
110719,1,10.808611869812
110720,2,8.809668064117
110721,1,10.391919136047
110722,2,8.394477367401
110723,1,11.883487701416
110724,2,9.096731185913
110725,1,12.23505115509
110726,2,7.522226810455
110727,1,9.841293334961
110728,2,8.147285461426
110729,1,10.650606632233
110730,2,7.054756164551
110731,1,10.073394775391
110732,2,8.976900100708
110733,1,10.31632900238
110734,2,6.584336280823
110735,1,11.516822814941
110736,2,6.653635025024
110737,1,8.768456935883
110738,2,6.191472768784
110739,1,9.898243904114
110740,2,5.96674990654
110741,1,10.487972736359
110742,2,9.066954135895
110743,1,11.060064792633
110744,2,6.443192243576
110745,1,9.521811962128
110746,2,7.44658946991
110747,1,6.387471437454
110748,2,8.235637187958
110749,1,9.113279342651
110750,2,7.684230804443
110751,1,8.180213928223
110752,2,7.912971496582
110753,1,10.455424785614
110754,2,6.421116828918
110755,1,10.673429489136
110756,2,5.998734474182
110757,1,9.698637485504
110758,2,8.125370025635
110759,1,10.873138427734
110760,2,8.682155132294
110761,1,10.005424976349
110762,2,9.555896759033
110763,1,11.487447738647
110764,2,8.308706760406
110765,1,9.183524131775
110766,2,6.399157047272
110767,1,9.142679691315
110768,2,5.821813821793
110769,1,9.639896392822
110770,2,4.784493923187
110771,1,10.792729377747
110772,2,7.299790382385
110773,1,9.404692649841
110774,2,5.99440908432
110775,1,10.476748943329
110776,2,7.069190979004
110777,1,11.583477497101
110778,2,11.503151893616
110779,1,8.311982154846
110780,2,8.02788734436
110781,1,10.288770675659
110782,2,9.829424858093
110783,1,11.637823581696
110784,2,7.200472831726
110785,1,10.570536613464
110786,2,6.693542003632
110787,1,8.93389081955
110788,2,7.199203014374
110789,1,10.050129890442
110790,2,4.513305664062
110791,1,8.867350816727
110792,2,9.17217206955
110793,1,10.874011039734
110794,2,9.074956893921
110795,1,9.642575740814
110796,2,6.425511837006
110797,1,10.312641620636
110798,2,9.459118366241
110799,1,8.681295394897
110800,2,7.142037391663
110801,1,10.560168266296
110802,2,7.647019863129
110803,1,11.173076629639
110804,2,7.964755058289
110805,1,11.095993041992
110806,2,9.414313793182
110807,1,8.756736755371
110808,2,6.497304677963
110809,1,11.478059768677
110810,2,7.846399784088
110811,1,8.867936134338
110812,2,7.489545345306
110813,1,8.854058742523
110814,2,8.753572463989
110815,1,10.229733943939
110816,2,5.584788322449
110817,1,9.031265258789
110818,2,6.35172700882
110819,1,7.283387422562
110820,2,6.737646579742
110821,1,8.6637840271
110822,2,8.725605010986
110823,1,9.714351177216
110824,2,5.516495943069
110825,1,6.901835203171
110826,2,6.228681564331
110827,1,10.312278747559
110828,2,6.68487739563
110829,1,7.891188621521
110830,2,7.141550064087
110831,1,9.705246448517
110832,2,6.734308719635
110833,1,8.740999698639
110834,2,6.334493160248
110835,1,9.006061553955
110836,2,7.679579257965
110837,1,8.790055990219
110838,2,7.256300926208
110839,1,10.753379821777
110840,2,6.06834936142
110841,1,10.595238208771
110842,2,6.677857398987
110843,1,10.30864572525
110844,2,6.198524236679
110845,1,10.203876495361
110846,2,9.560314655304
110847,1,10.040263175964
110848,2,7.766401767731
110849,1,8.166685581207
110850,2,8.910397529602
110851,1,8.657136440277
110852,2,7.491550445557
110853,1,11.180388450623
110854,2,4.164813756943
110855,1,9.397526741028
110856,2,6.214888095856
110857,1,9.204400539398
110858,2,5.459740638733
110859,1,9.909529685974
110860,2,8.207688331604
110861,1,7.953805208206
110862,2,6.31113243103
110863,1,9.589877128601
110864,2,6.156004428864
110865,1,9.974717617035
110866,2,7.752581596375
110867,1,8.819961309433
110868,2,5.517697572708
110869,1,10.550394058228
110870,2,8.080135822296
110871,1,10.12229013443
110872,2,7.258201122284
110873,1,9.237724304199
110874,2,8.511009216309
110875,1,10.31241941452
110876,2,6.339218616486
110877,1,10.611522674561
110878,2,6.931384086609
110879,1,9.634759426117
110880,2,6.550665855408
110881,1,9.585976600647
110882,2,8.224385738373
110883,1,9.947107791901
110884,2,7.356804847717
110885,1,10.015002250671
110886,2,8.519150733948
110887,1,7.196235179901
110888,2,5.586670637131
110889,1,10.528610706329
110890,2,5.705559015274
110891,1,11.529438972473
110892,2,5.79972577095
110893,1,7.653039455414
110894,2,6.034411668777
110895,1,8.741327762604
110896,2,7.841588020325
110897,1,10.855671882629
110898,2,7.107197284698
110899,1,11.72971534729
110900,2,6.262967586517
110901,1,10.0588555336
110902,2,9.195398330688
110903,1,8.230000019073
110904,2,7.77542257309
110905,1,9.134686946869
110906,2,7.389787197113
110907,1,10.244713783264
110908,2,7.157180309296
110909,1,9.120501041412
110910,2,5.656920433044
110911,1,10.9572930336
110912,2,7.650015830994
110913,1,11.929657936096
110914,2,6.88734292984
110915,1,8.931497097015
110916,2,8.5090675354
110917,1,8.474218845367
110918,2,8.563959121704
110919,1,12.657879829407
110920,2,6.904348373413
110921,1,9.131841182709
110922,2,8.301755905151
110923,1,8.927869796753
110924,2,6.869478225708
110925,1,11.492206096649
110926,2,6.797103881836
110927,1,10.313498020172
110928,2,7.541093349457
110929,1,10.459753036499
110930,2,6.870841026306
110931,1,11.154899120331
110932,2,7.307458400726
110933,1,7.929561853409
110934,2,7.187500953674
110935,1,10.630954265594
110936,2,8.155515670776
110937,1,11.178045272827
110938,2,6.855555534363
110939,1,9.869708538055
110940,2,6.685354232788
110941,1,8.958019733429
110942,2,9.365549564362
110943,1,7.704541444778
110944,2,6.206788063049
110945,1,9.318652153015
110946,2,6.712430477142
110947,1,8.840353488922
110948,2,8.266085624695
110949,1,11.633912563324
110950,2,7.271958827972
110951,1,9.57090139389
110952,2,7.872351169586
110953,1,9.719505786896
110954,2,9.438374042511
110955,1,10.464929103851
110956,2,6.417404413223
110957,1,9.939518928528
110958,2,5.803307533264
110959,1,11.291193962097
110960,2,6.959676265717
110961,1,9.021821975708
110962,2,5.949816465378
110963,1,11.440625667572
110964,2,8.786748886108
110965,1,10.577506065369
110966,2,8.495277404785
110967,1,11.98716878891
110968,2,6.803158760071
110969,1,11.197148323059
110970,2,5.549767971039
110971,1,8.006859540939
110972,2,8.679928302765
110973,1,10.378634929657
110974,2,6.635258674622
110975,1,9.010193347931
110976,2,7.920647144318
110977,1,9.822173118591
110978,2,7.026034832001
110979,1,12.199211597443
110980,2,7.612678527832
110981,1,8.132174253464
110982,2,7.900615215302
110983,1,10.229307174683
110984,2,5.018299102783
110985,1,9.503008842468
110986,2,7.660281658173
110987,1,10.409195899963
110988,2,6.1488904953
110989,1,8.394928216934
110990,2,6.467233896255
110991,1,9.223286628723
110992,2,7.513320446014
110993,1,9.543387889862
110994,2,9.6463098526
110995,1,6.97320497036
110996,2,8.516795158386
110997,1,9.904633045197
110998,2,9.010042190552
110999,1,9.130096912384
111000,2,9.366296768188
